molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL4524259,CC(=O)c1ccc(OCCCCCCCCCN2CCN(Cc3ccccc3)CC2)cc1O,IC50,=,19700.0,nM
CHEMBL4460888,CC(=O)c1ccc(OCCCCCCN2CCc3ccccc3C2)cc1O,IC50,=,21200.0,nM
CHEMBL4440788,CC(=O)c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,IC50,=,22100.0,nM
CHEMBL4467682,CC(=O)c1ccc(OCCCN2CCC(c3ccccc3)CC2)cc1O,IC50,=,24700.0,nM
CHEMBL4445756,CC(=O)c1ccc(OCCN2CCN(Cc3ccccc3)CC2)cc1O,IC50,=,26100.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,5590.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,620.0,nM
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,,,
CHEMBL4434713,O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,IC50,=,31500.0,nM
CHEMBL4574317,O=C(/C=C/c1cccc(OCCCN2CCc3ccccc3C2)c1)c1ccccc1O,IC50,=,29800.0,nM
CHEMBL4457588,O=C(/C=C/c1ccc(F)cc1)c1ccc(OCCCN2CCc3ccccc3C2)cc1O,IC50,=,26100.0,nM
CHEMBL4573947,COc1ccccc1/C=C/C(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O,IC50,=,30100.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,5480.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,587.0,nM
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,,,
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,=,1310.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,7.1,nM
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,IC50,>,80000.0,nM
CHEMBL18116,Cc1cccc(N2CC(CO)OC2=O)c1,IC50,=,920.0,nM
CHEMBL2369206,N=C(S)N/N=C/c1ccc(C(F)(F)F)cc1,IC50,>,10000.0,nM
CHEMBL393467,NC(=S)N/N=C/c1ccccc1F,IC50,>,10000.0,nM
CHEMBL1818874,NC(=S)N/N=C/c1cccc(F)c1,IC50,>,10000.0,nM
CHEMBL1818875,NC(=S)N/N=C/c1ccc(F)cc1,IC50,>,10000.0,nM
CHEMBL1910220,NC(=S)N/N=C/c1ccc(Br)cc1,IC50,>,10000.0,nM
CHEMBL391982,NC(=S)N/N=C/c1ccc(Cl)cc1,IC50,>,10000.0,nM
CHEMBL193804,N/C(S)=N/N=C/c1ccc([N+](=O)[O-])cc1,IC50,>,10000.0,nM
CHEMBL1096480,CCc1ccc(/C=N/NC(N)=S)cc1,IC50,=,5980.0,nM
CHEMBL241902,CN(C)c1ccc(/C=N/NC(N)=S)cc1,IC50,=,1820.0,nM
CHEMBL1096479,Cc1ccc(/C=N/NC(N)=S)cc1,IC50,>,10000.0,nM
CHEMBL398206,COc1ccc(/C=N/NC(N)=S)cc1,IC50,=,4990.0,nM
CHEMBL242113,NC(=S)N/N=C/c1ccc(O)cc1,IC50,>,10000.0,nM
CHEMBL243185,NC(=S)N/N=C/c1ccccc1,IC50,>,10000.0,nM
CHEMBL3586090,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,IC50,,,
CHEMBL3786182,O=C(O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1,IC50,>,100000.0,nM
CHEMBL1179,N[C@@H]1C[C@H]1c1ccccc1,IC50,=,1020.0,nM
CHEMBL4442317,FC(F)(F)Cc1cc2c(N3CCC(N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,12460.0,nM
CHEMBL4526830,FC(F)(F)Cc1cc2c(N3CCC(N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,8270.0,nM
CHEMBL4440500,Fc1ccc([C@@H]2C[C@H]2NC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,IC50,=,56440.0,nM
CHEMBL4580675,FC(F)(F)Cc1cc2c(N3CCC(CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,2230.0,nM
CHEMBL4569986,FC(F)(F)Cc1cc2c(N3CCC(CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,9190.0,nM
CHEMBL4593261,Fc1ccc([C@@H]2C[C@H]2NCC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,IC50,=,20790.0,nM
CHEMBL4474185,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,65880.0,nM
CHEMBL4437554,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,4550.0,nM
CHEMBL4447074,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,12890.0,nM
CHEMBL4530202,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,IC50,>,100000.0,nM
CHEMBL4589914,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,IC50,=,47470.0,nM
CHEMBL4533143,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,IC50,=,40860.0,nM
CHEMBL4520948,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,4100.0,nM
CHEMBL4550942,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,IC50,=,8570.0,nM
CHEMBL4558443,Fc1ccc([C@@H]2C[C@H]2NC[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,IC50,=,20990.0,nM
CHEMBL1179,N[C@@H]1C[C@H]1c1ccccc1,IC50,=,4200.0,nM
CHEMBL4439012,C=C=CCNCCCCNCC=C=C.Cl.Cl,IC50,>,200000.0,nM
CHEMBL3621615,Nc1nnc(NCc2c(Cl)cccc2Oc2ccccc2)[nH]1,IC50,>,200000.0,nM
CHEMBL4474830,Nc1n[nH]c(NCc2c(Cl)cccc2Oc2cccc3ccccc23)n1,IC50,>,200000.0,nM
CHEMBL4549812,Nc1n[nH]c(NCc2c(Cl)cccc2Oc2ccc3ccccc3c2)n1,IC50,>,200000.0,nM
CHEMBL4447614,Nc1n[nH]c(NCc2ccccc2Oc2ccccc2)n1,IC50,=,50200.0,nM
CHEMBL4441200,Cc1ccc(C(C)C)c(Oc2ccccc2CNc2nc(N)n[nH]2)c1,IC50,=,55500.0,nM
CHEMBL4524849,CC(C)(C)c1ccc(Oc2ccccc2CNc2nc(N)n[nH]2)cc1,IC50,=,61500.0,nM
CHEMBL4461977,Cc1cc(C)cc(Oc2ccccc2CNc2nc(N)n[nH]2)c1,IC50,=,91400.0,nM
CHEMBL4548094,Nc1n[nH]c(NCc2ccccc2Oc2ccc(Br)cc2C(F)(F)F)n1,IC50,=,3000.0,nM
CHEMBL4541838,CSc1ccc(Oc2ccccc2CNc2nc(N)n[nH]2)cc1,IC50,=,38400.0,nM
CHEMBL4581080,COc1cc(OC)cc(Oc2ccccc2CNc2nc(N)n[nH]2)c1,IC50,>,200000.0,nM
CHEMBL4588724,Cc1cccc(Oc2ccccc2CNc2nc(N)n[nH]2)c1C,IC50,>,200000.0,nM
CHEMBL4438844,Nc1n[nH]c(NCc2ccccc2Oc2ccc3ccccc3c2)n1,IC50,=,79200.0,nM
CHEMBL4527597,Nc1n[nH]c(NCc2ccccc2Oc2ccc(-c3ccccc3)cc2)n1,IC50,=,50000.0,nM
CHEMBL4471439,Nc1n[nH]c(NCc2ccccc2Oc2ccc(F)cc2)n1,IC50,=,89330.0,nM
CHEMBL4476621,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,IC50,=,40.0,nM
CHEMBL4467747,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(Cl)c1,IC50,>,10000.0,nM
CHEMBL4456254,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(F)c(Cl)c1,IC50,>,10000.0,nM
CHEMBL4451278,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(F)c1,IC50,>,10000.0,nM
CHEMBL4441316,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(F)c(F)c1,IC50,>,10000.0,nM
CHEMBL4450595,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(Cl)c1,IC50,>,10000.0,nM
CHEMBL4439889,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(F)c(Cl)c1,IC50,>,10000.0,nM
CHEMBL4450144,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(F)c1,IC50,>,10000.0,nM
CHEMBL4532884,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(F)c(F)c1,IC50,>,10000.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,1424.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,680.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,25900.0,nM
CHEMBL3707394,CC(=O)N[C@H]1CC(=O)N(c2ccc(OCc3cccc(F)c3)cc2)C1,IC50,=,3852.0,nM
CHEMBL4526304,CC[C@@H]1Cc2c(C)cc(-c3ccc(N)cc3)c(O)c2C(=O)O1,IC50,=,300.0,nM
CHEMBL4549753,CC[C@@H]1Cc2c(C)cc(-c3cncnc3)c(O)c2C(=O)O1,IC50,=,60.0,nM
CHEMBL4448210,Cc1cc(-c2cncnc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,140.0,nM
CHEMBL4530047,Cc1cc(-c2ccccn2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,2100.0,nM
CHEMBL4539671,Cc1cc(-c2cccnc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,200.0,nM
CHEMBL4555193,Cc1cc(-c2ccncc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,2700.0,nM
CHEMBL4450374,Cc1cc(-c2cccc(N)c2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,200.0,nM
CHEMBL4544217,Cc1cc(-c2cccc([N+](=O)[O-])c2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,3000.0,nM
CHEMBL4593138,Cc1cc(-c2ccc(N)cc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,800.0,nM
CHEMBL4581266,Cc1cc(-c2ccc(O)cc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,1100.0,nM
CHEMBL4483744,Cc1cc(-c2ccc(C(F)(F)F)cc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,13700.0,nM
CHEMBL4527486,Cc1ccc(-c2cc(C)c3c(c2O)C(=O)O[C@H](C)C3)cc1,IC50,=,12400.0,nM
CHEMBL4547510,Cc1cc(-c2ccccc2)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,10500.0,nM
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,,,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,25.0,nM
CHEMBL4482938,Cc1cc(C(=O)NCCN2CCOCC2)c(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4584605,Cc1cc(C(=O)N2CCN(C)CC2)c(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4525616,Cc1cc(C(=O)N2CCOCC2)c(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4469254,CCN(CC)C(=O)c1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,>,50000.0,nM
CHEMBL4586304,Cc1cc(C(=O)N(C)C)c(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4449959,C=CC(=O)Nc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,>,50000.0,nM
CHEMBL4466358,Cc1cc(N(C)C)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,13600.0,nM
CHEMBL4467171,Cc1cc(N)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,4100.0,nM
CHEMBL4465443,Cc1cc([N+](=O)[O-])c(O)c2c1C[C@@H](C)OC2=O,IC50,=,15800.0,nM
CHEMBL4532802,COc1ccc(NCc2cc(C)c3c(c2O)C(=O)O[C@H](C)C3)cc1,IC50,=,4400.0,nM
CHEMBL4435462,Cc1cc(C#N)c(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4474942,Cc1cc(C(=O)O)c(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4451312,Cc1cc(CO)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,19200.0,nM
CHEMBL4533460,CCCCc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,=,18300.0,nM
CHEMBL4441284,CCCc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,=,4500.0,nM
CHEMBL4462827,CCc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,=,2900.0,nM
CHEMBL4517254,Cc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2,IC50,=,3800.0,nM
CHEMBL4585681,Cc1cc(I)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,15900.0,nM
CHEMBL4515749,Cc1cc(Br)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,28600.0,nM
CHEMBL4559886,Cc1cc(Cl)c(O)c2c1C[C@@H](C)OC2=O,IC50,=,2200.0,nM
CHEMBL4463607,C[C@@H]1Cc2c(CO)ccc(O)c2C(=O)O1,IC50,>,50000.0,nM
CHEMBL4475937,C[C@@H]1Cc2c(O)ccc(O)c2C(=O)O1,IC50,=,17100.0,nM
CHEMBL4556318,C[C@@H]1Cc2c(C(=O)O)ccc(O)c2C(=O)O1,IC50,>,50000.0,nM
CHEMBL4470661,CCc1ccc(O)c2c1C[C@@H](C)OC2=O,IC50,>,50000.0,nM
CHEMBL4438912,C[C@H]1Cc2cccc(O)c2C(=O)O1,IC50,=,7500.0,nM
CHEMBL499303,C[C@@H]1Cc2cccc(O)c2C(=O)O1,IC50,=,6200.0,nM
CHEMBL4471980,Cc1ccc(O)c2c1CC(C)(C)OC2=O,IC50,>,50000.0,nM
CHEMBL4465226,Cc1ccc(O)c2c1CCOC2=O,IC50,=,3200.0,nM
CHEMBL4453404,CC[C@@H]1Cc2c(C)ccc(O)c2C(=O)O1,IC50,=,8000.0,nM
CHEMBL4525433,Cc1cc2cccc(O)c2c(=O)o1,IC50,=,23400.0,nM
CHEMBL4455693,Cc1ccc(O)c2c1C[C@H](C)OC2=O,IC50,=,4100.0,nM
CHEMBL4534960,COc1cccc2c1C(=O)O[C@H](C)C2,IC50,>,50000.0,nM
CHEMBL4568562,COc1ccc(C)c2c1C(=O)O[C@@H](C)C2,IC50,>,50000.0,nM
CHEMBL4575872,COc1ccc(C)c2c1C(=O)O[C@H](C)C2,IC50,>,50000.0,nM
CHEMBL461985,Cc1ccc(O)c2c1C[C@@H](C)OC2=O,IC50,=,4600.0,nM
CHEMBL4553116,C#CCNC1CCc2ccc(OCCCN3CCCCC3)cc21,IC50,>,50000.0,nM
CHEMBL4545912,C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,IC50,>,10000.0,nM
CHEMBL4545912,C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,IC50,>,100000.0,nM
CHEMBL4553116,C#CCNC1CCc2ccc(OCCCN3CCCCC3)cc21,IC50,>,100000.0,nM
CHEMBL4545912,C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,IC50,>,100000.0,nM
CHEMBL4559612,CC(C)=C1C(=O)Nc2ccc(OCc3cccc(C)c3)cc21,IC50,,,
CHEMBL4584427,CC(C)=C1C(=O)Nc2ccc(OCc3ccc(F)cc3)cc21,IC50,,,
CHEMBL4458596,O=C1Cc2cc(OCCc3ccc(F)cc3)ccc2N1,IC50,>,500000.0,nM
CHEMBL4569728,O=C1Cc2cc(OCc3ccc(Cl)c(Cl)c3)ccc2N1,IC50,>,500000.0,nM
CHEMBL4562753,O=C1Cc2cc(OCc3ccc(F)cc3)ccc2N1,IC50,>,500000.0,nM
CHEMBL4582083,O=C1Nc2ccc(OCCc3ccc(F)cc3)cc2C1=O,IC50,>,500000.0,nM
CHEMBL4460336,O=C1Nc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2C1=O,IC50,=,116800.0,nM
CHEMBL4468351,O=C1Nc2ccc(OCc3ccc(F)cc3)cc2C1=O,IC50,=,234600.0,nM
CHEMBL4476820,O=C1Nc2ccc(OCc3cccc(Cl)c3)cc2C1=O,IC50,=,310900.0,nM
CHEMBL4471763,CC(C)=C1C(=O)Nc2ccc(OCc3cccc(F)c3)cc21,IC50,,,
CHEMBL4560538,CC(C)=C1C(=O)Nc2ccc(OCCc3ccccc3)cc21,IC50,,,
CHEMBL4447333,CC(C)=C1C(=O)Nc2ccc(OCCOc3ccccc3)cc21,IC50,,,
CHEMBL4445196,COc1ccc(OCCOc2ccc3c(c2)C(=C(C)C)C(=O)N3)cc1,IC50,,,
CHEMBL4572841,CC(C)C1C(=O)Nc2ccc(OCc3cccc(F)c3)cc21,IC50,>,500000.0,nM
CHEMBL4440206,Cc1ccc(COc2ccc3c(c2)C(C(C)C)C(=O)N3)cc1,IC50,,,
CHEMBL4472536,Cc1ccc(COc2ccc3c(c2)C(C)(C)C(=O)N3)cc1,IC50,,,
CHEMBL4572961,CC1(C)C(=O)Nc2ccc(OCc3ccc(F)cc3)cc21,IC50,,,
CHEMBL4445270,CC1(C)C(=O)Nc2ccc(OCc3cccc(Cl)c3)cc21,IC50,>,500000.0,nM
CHEMBL4438265,CC1(C)C(=O)Nc2ccc(OCCc3ccccc3)cc21,IC50,,,
CHEMBL4439107,CC1(C)C(=O)Nc2ccc(OCCOc3ccccc3)cc21,IC50,,,
CHEMBL4459254,CC1(C)C(=O)Nc2ccc(OCc3ccc(Cl)c(Cl)c3)cc21,IC50,>,500000.0,nM
CHEMBL4522817,Cc1ccc(COc2ccc3c(c2)C(C)C(=O)N3)cc1,IC50,,,
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,>,500000.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,54350.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,38.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,223500.0,nM
CHEMBL4456279,Cn1c(=O)[nH]c2ccc(OCc3ccccc3)cc21,IC50,,,
CHEMBL4572329,Cn1c(=O)[nH]c2ccc(OCc3cccc(Cl)c3)cc21,IC50,,,
CHEMBL4456999,Cn1c(=O)[nH]c2ccc(OCc3ccc(Cl)c(Cl)c3)cc21,IC50,>,500000.0,nM
CHEMBL4574822,Cn1c(=O)[nH]c2ccc(OCc3cccc(F)c3)cc21,IC50,,,
CHEMBL4464156,Cn1c(=O)[nH]c2ccc(OCc3ccc(Cl)cc3)cc21,IC50,>,500000.0,nM
CHEMBL4553476,CCn1c(=O)[nH]c2ccc(OCc3cccc(C(F)(F)F)c3)cc21,IC50,,,
CHEMBL4560276,CCn1c(=O)[nH]c2ccc(OCc3ccc(C(F)(F)F)cc3)cc21,IC50,>,500000.0,nM
CHEMBL4535629,Cn1c(=O)[nH]c2ccc(OCCc3cccc(Cl)c3)cc21,IC50,,,
CHEMBL4539011,Cn1c(=O)[nH]c2ccc(OCCc3ccccc3)cc21,IC50,,,
CHEMBL4448753,Cn1c(=O)[nH]c2ccc(OCCc3ccc(Cl)cc3)cc21,IC50,,,
CHEMBL4476196,Cn1c(=O)[nH]c2ccc(OCCCc3ccccc3)cc21,IC50,>,500000.0,nM
CHEMBL4559694,CCn1c(=O)[nH]c2ccc(OCCCc3ccccc3)cc21,IC50,,,
CHEMBL4514178,CCn1c(=O)[nH]c2ccc(OCCOc3ccc(OC)cc3)cc21,IC50,,,
CHEMBL4464564,CCn1c(=O)[nH]c2ccc(OCCOc3ccc(Cl)cc3)cc21,IC50,,,
CHEMBL4587752,Cn1c(=O)[nH]c2ccc(OCCOc3ccc(Cl)cc3)cc21,IC50,,,
CHEMBL4551886,CCn1c(=O)[nH]c2ccc(OCCOc3ccc(C(C)C)cc3)cc21,IC50,>,500000.0,nM
CHEMBL4577822,CCn1c(=O)[nH]c2ccc(OCCOc3cccc(F)c3)cc21,IC50,>,500000.0,nM
CHEMBL4446293,CC(C)c1ccc(OCCOc2ccc3[nH]c(=O)n(C(C)C)c3c2)cc1,IC50,>,500000.0,nM
CHEMBL4547238,COc1ccc(OCCOc2ccc3[nH]c(=O)n(C(C)C)c3c2)cc1,IC50,,,
CHEMBL4463107,CC(C)n1c(=O)[nH]c2ccc(OCCOc3cccc(F)c3)cc21,IC50,,,
CHEMBL4593626,CC(C)n1c(=O)[nH]c2ccc(OCCOc3ccc(Cl)cc3)cc21,IC50,,,
CHEMBL4474206,CCn1c(=O)[nH]c2ccc(OCCCOc3ccccc3)cc21,IC50,,,
CHEMBL4445043,Cn1c(=O)[nH]c2cc(OCc3cccc(Cl)c3)ccc21,IC50,>,500000.0,nM
CHEMBL4571385,Cn1c(=O)[nH]c2cc(OCc3ccccc3)ccc21,IC50,,,
CHEMBL4578638,Cn1c(=O)[nH]c2cc(OCCc3ccccc3)ccc21,IC50,,,
CHEMBL4444102,Cn1c(=O)[nH]c2cc(OCCCc3ccccc3)ccc21,IC50,,,
CHEMBL4457629,NCc1ncc(S(=O)(=O)c2ccc3ccccc3c2)s1,IC50,>,100000.0,nM
CHEMBL4568508,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,=,59300.0,nM
CHEMBL4564074,CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,=,29200.0,nM
CHEMBL4515085,Cc1ccc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cc1,IC50,=,88300.0,nM
CHEMBL4457897,Cn1cc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,IC50,>,100000.0,nM
CHEMBL4444163,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4460845,Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,IC50,=,61700.0,nM
CHEMBL4550042,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2csc(CN)n2)c1,IC50,>,100000.0,nM
CHEMBL4574361,Cn1cc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3csc(CN)n3)c2)cn1,IC50,>,100000.0,nM
CHEMBL4463882,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2csc(CN)n2)c1,IC50,>,100000.0,nM
CHEMBL4453736,O=c1cc2n(cc1O)CCN(Cc1ccccc1Cl)C2,IC50,>,10000.0,nM
CHEMBL4461693,O=c1cc2n(cc1O)CCN(Cc1ccc(Cl)cc1Cl)C2,IC50,>,10000.0,nM
CHEMBL4591417,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,IC50,>,100000.0,nM
CHEMBL4443558,NCc1ccc(S(=O)(=O)c2ccc3ccccc3c2)s1,IC50,=,37000.0,nM
CHEMBL4452159,NCc1ccc(S(=O)(=O)c2cccc3ccccc23)s1,IC50,=,66000.0,nM
CHEMBL4450766,NCc1ccc(S(=O)(=O)c2ccccc2)s1,IC50,=,53000.0,nM
CHEMBL4535726,CS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(CN)s2)cc1,IC50,>,100000.0,nM
CHEMBL4458145,CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4483383,CS(=O)(=O)c1ccccc1S(=O)(=O)c1ccc(CN)s1,IC50,>,100000.0,nM
CHEMBL4443447,Cl.NCc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)CCO)cc2)s1,IC50,>,100000.0,nM
CHEMBL4562392,CCNCCS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(CN)s2)cc1.Cl.Cl,IC50,>,100000.0,nM
CHEMBL4458662,Cl.NCc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)CCCO)cc2)s1,IC50,>,100000.0,nM
CHEMBL4548374,Cl.[N-]=[N+]=NCCCS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(CN)s2)cc1,IC50,>,100000.0,nM
CHEMBL4591062,CC1(C)CCS(=O)(=O)c2cc(S(=O)(=O)c3ccc(CN)s3)ccc21,IC50,>,100000.0,nM
CHEMBL4453938,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)c2ccc(CN)s2)cc1,IC50,>,100000.0,nM
CHEMBL4553578,CN(C)S(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4526964,NCc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)s1,IC50,>,100000.0,nM
CHEMBL4536193,NCc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)N3CCC[C@H]3CO)c2)s1,IC50,>,100000.0,nM
CHEMBL4469765,NCc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)N3CCC[C@H]3COc3ccc(F)cc3)c2)s1,IC50,=,83000.0,nM
CHEMBL4448066,NCc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)N3CCC[C@H]3CNS(=O)(=O)c3ccccc3)c2)s1,IC50,>,100000.0,nM
CHEMBL4456651,CC(C)S(=O)(=O)NC[C@@H]1CCCN1S(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4457887,CC(C)(C)c1cc(S(C)(=O)=O)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4460358,CC(C)S(=O)(=O)c1cc(C(C)(C)C)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4461725,CCS(=O)(=O)c1cc(C(C)(C)C)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4514950,CC(C)(C)Oc1cc(S(C)(=O)=O)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4435460,CCOc1cc(S(C)(=O)=O)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
CHEMBL4546181,CC(C)Oc1cc(S(C)(=O)=O)cc(S(=O)(=O)c2ccc(CN)s2)c1,IC50,>,100000.0,nM
