molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL4796620,Brc1cnc2c3nccnc3nn2c1,IC50,>,100000.0,nM
CHEMBL4759301,CSc1ccc(-c2cnc3c4ccccc4nn3c2)cc1,IC50,=,65.0,nM
CHEMBL4744827,Fc1ncccc1-c1cnc2c3ccccc3nn2c1,IC50,=,648.0,nM
CHEMBL4791844,COc1ccc(-c2cnc3c4ccccc4nn3c2)cc1,IC50,=,215.0,nM
CHEMBL4779904,COc1ccc(-c2cnc3c4c(Cl)cccc4nn3c2)cc1,IC50,=,132.0,nM
CHEMBL4758739,COc1ccc(-c2cnc3c4c(F)cccc4nn3c2)cc1,IC50,=,62.0,nM
CHEMBL4795009,COc1ccccc1-c1cnc2c3cccnc3nn2c1,IC50,=,3790.0,nM
CHEMBL4794759,COc1cccc(-c2cnc3c4cccnc4nn3c2)c1,IC50,=,397.0,nM
CHEMBL4753863,COc1ccc(-c2cnc3c4cccnc4nn3c2)cc1,IC50,=,818.0,nM
CHEMBL4746352,CC(=O)c1ccc(-c2cnc3c4cccnc4nn3c2)cc1,IC50,=,130.0,nM
CHEMBL4780349,CCOC(=O)c1ccc(-c2cnc3c4cccnc4nn3c2)cc1,IC50,=,822.0,nM
CHEMBL4752356,CS(=O)(=O)c1ccc(-c2cnc3c4cccnc4nn3c2)cc1,IC50,=,5700.0,nM
CHEMBL4760176,FC(F)(F)c1cccc(-c2cnc3c4cccnc4nn3c2)c1,IC50,=,1020.0,nM
CHEMBL4798781,Fc1ccc(-c2cnc3c4cccnc4nn3c2)cn1,IC50,>,100000.0,nM
CHEMBL4763130,c1csc(-c2cnc3c4cccnc4nn3c2)c1,IC50,=,4480.0,nM
CHEMBL4748078,C(=C/c1cnc2c3cccnc3nn2c1)\c1ccccc1,IC50,=,837.0,nM
CHEMBL4757484,COc1ccc(-c2cnc3c4ncccc4nn3c2)cc1,IC50,=,236.0,nM
CHEMBL4785345,c1ccc(-c2cnc3c4ncccc4nn3c2)cc1,IC50,=,88300.0,nM
CHEMBL4778686,c1cnc2c(c1)nn1cc(-c3ccsc3)cnc21,IC50,=,14800.0,nM
CHEMBL4753501,COc1ccc(-c2cnc3c4nccnc4nn3c2)cc1,IC50,=,1250.0,nM
CHEMBL4750291,CCOC(=O)c1ccccc1-c1cnc2c3nccnc3nn2c1,IC50,>,100000.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,36.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,29.0,nM
CHEMBL340807,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,IC50,>,100000.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,13600.0,nM
CHEMBL4787352,O=C(Oc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccccc1,IC50,=,80.0,nM
CHEMBL465208,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,IC50,=,810.0,nM
CHEMBL4786674,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCN(C)CC3)c(O)c1)OC2=O,IC50,=,1550.0,nM
CHEMBL4792421,COc1cc2c(cc1OC)/C(=C/c1ccc(O)c(N3CCCCC3)c1)OC2=O,IC50,=,5880.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,14190.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,1970.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,23.0,nM
CHEMBL4749146,O=C(NO)c1ccc(CCCN2CCC(CN[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,IC50,=,6600.0,nM
CHEMBL4791225,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OC[C@@H]12,IC50,=,3200.0,nM
CHEMBL4788708,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CC[S+]([O-])CC4)cc3OC[C@@H]12,IC50,>,100000.0,nM
CHEMBL288149,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,IC50,=,700.0,nM
CHEMBL4776765,O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12,IC50,=,7200.0,nM
CHEMBL4781384,O=c1ccoc2ccc(OCCCCCN3CCOCC3)cc12,IC50,,,
CHEMBL4754186,O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12,IC50,,,
CHEMBL4780719,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,IC50,=,19600.0,nM
CHEMBL4778990,O=c1ccoc2ccc(OCCCCCN3CCCC3)cc12,IC50,,,
CHEMBL4778747,O=c1ccoc2ccc(OCCCN3CCCCC3)cc12,IC50,,,
CHEMBL4779372,O=c1ccoc2ccc(OCCCN3CCOCC3)cc12,IC50,<,2000.0,nM
CHEMBL4794879,CNc1nnc(CCc2c[nH]c3ccc(OC)cc23)o1,IC50,=,37000.0,nM
CHEMBL4778192,COc1ccc2[nH]cc(CCc3nn(CC4CCCC4)c(=O)o3)c2c1,IC50,>,50000.0,nM
CHEMBL4793947,COc1ccc2[nH]cc(CCc3nn(CC4CCC4)c(=O)o3)c2c1,IC50,>,50000.0,nM
CHEMBL4783536,COc1ccc2[nH]cc(/C=C/c3n[nH]c(=O)o3)c2c1,IC50,=,68300.0,nM
CHEMBL4797429,COc1ccc2c(c1)C(/C=C/c1n[nH]c(=O)o1)=CCC2,IC50,=,35700.0,nM
CHEMBL16857,C#CCN(C)[C@@H](C)Cc1ccccc1,IC50,=,17.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7500.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,>,100000.0,nM
CHEMBL4791143,C#CCN1CCC(OC(=O)Nc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL4779214,C#CCN1CCC(COC(=O)Nc2ccccc2)CC1,IC50,=,10300.0,nM
CHEMBL4794030,O=C(Nc1ccccc1)OC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL4781081,O=C(Nc1ccccc1)OCC1CCN(Cc2ccccc2)CC1,IC50,=,26100.0,nM
CHEMBL4799709,O=C(Nc1ccccc1)OC1CCN(C2Cc3ccccc3C2)CC1,IC50,>,100000.0,nM
CHEMBL4793387,O=C(Nc1ccccc1)OCC1CCN(C2Cc3ccccc3C2)CC1,IC50,>,100000.0,nM
CHEMBL4792634,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1,IC50,=,178.0,nM
CHEMBL4792289,C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,IC50,=,316.0,nM
CHEMBL4783852,CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccccc3)CC2)cc1,IC50,>,100000.0,nM
CHEMBL4795569,CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1,IC50,>,100000.0,nM
CHEMBL4776331,CC(C)c1ccc(NC(=O)OC2CCN(C3Cc4ccccc4C3)CC2)cc1,IC50,>,100000.0,nM
CHEMBL4787011,CC(C)c1ccc(NC(=O)OCC2CCN(C3Cc4ccccc4C3)CC2)cc1,IC50,>,100000.0,nM
CHEMBL4793319,C#CCN1CCC(OC(=O)N(C)CC)CC1,IC50,>,100000.0,nM
CHEMBL4777039,C#CCN1CCC(COC(=O)N(C)CC)CC1,IC50,>,100000.0,nM
CHEMBL4798907,CCN(C)C(=O)OC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL4799313,CCN(C)C(=O)OCC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL4785240,CCN(C)C(=O)OC1CCN(C2Cc3ccccc3C2)CC1,IC50,>,100000.0,nM
CHEMBL4800467,CCN(C)C(=O)OCC1CCN(C2Cc3ccccc3C2)CC1,IC50,>,100000.0,nM
CHEMBL4780895,C#CCN1CCCC(OC(=O)Nc2ccccc2)C1,IC50,>,100000.0,nM
CHEMBL4783379,C#CCN1CCCC(COC(=O)Nc2ccccc2)C1,IC50,>,100000.0,nM
CHEMBL4792506,O=C(Nc1ccccc1)OC1CCCN(Cc2ccccc2)C1,IC50,=,33300.0,nM
CHEMBL4788813,O=C(Nc1ccccc1)OCC1CCCN(Cc2ccccc2)C1,IC50,=,39500.0,nM
CHEMBL4782422,O=C(Nc1ccccc1)OC1CCCN(C2Cc3ccccc3C2)C1,IC50,>,100000.0,nM
CHEMBL4782697,O=C(Nc1ccccc1)OCC1CCCN(C2Cc3ccccc3C2)C1,IC50,>,100000.0,nM
CHEMBL4798315,C#CCN1CCCC(OC(=O)Nc2ccc(C(C)C)cc2)C1,IC50,=,71830.0,nM
CHEMBL4779749,C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,IC50,=,2857.0,nM
CHEMBL4800026,CC(C)c1ccc(NC(=O)OC2CCCN(Cc3ccccc3)C2)cc1,IC50,=,29300.0,nM
CHEMBL4792208,CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1,IC50,>,100000.0,nM
CHEMBL4789292,CC(C)c1ccc(NC(=O)OC2CCCN(C3Cc4ccccc4C3)C2)cc1,IC50,>,100000.0,nM
CHEMBL4785480,CC(C)c1ccc(NC(=O)OCC2CCCN(C3Cc4ccccc4C3)C2)cc1,IC50,>,100000.0,nM
CHEMBL4789240,C#CCN1CCCC(OC(=O)N(C)CC)C1,IC50,>,100000.0,nM
CHEMBL4786153,C#CCN1CCCC(COC(=O)N(C)CC)C1,IC50,>,100000.0,nM
CHEMBL4782186,CCN(C)C(=O)OC1CCCN(Cc2ccccc2)C1,IC50,>,100000.0,nM
CHEMBL4792483,CCN(C)C(=O)OCC1CCCN(Cc2ccccc2)C1,IC50,>,100000.0,nM
CHEMBL4786091,CCN(C)C(=O)OC1CCCN(C2Cc3ccccc3C2)C1,IC50,>,100000.0,nM
CHEMBL4792310,CCN(C)C(=O)OCC1CCCN(C2Cc3ccccc3C2)C1,IC50,>,100000.0,nM
CHEMBL1201092,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,IC50,>,100000.0,nM
CHEMBL1201142,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,IC50,=,36.0,nM
CHEMBL4792299,C#CCN1CCC(O)CC1,IC50,>,100000.0,nM
CHEMBL4782857,C#CCN1CCCC(O)C1,IC50,>,100000.0,nM
CHEMBL4780248,C#CCN1CCC(CO)CC1,IC50,>,100000.0,nM
CHEMBL4780765,C#CCN1CCCC(CO)C1,IC50,>,100000.0,nM
CHEMBL4796237,OC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL1504199,OC1CCCN(Cc2ccccc2)C1,IC50,>,100000.0,nM
CHEMBL4529341,OCC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL4571402,OCC1CCCN(Cc2ccccc2)C1,IC50,>,100000.0,nM
CHEMBL4779393,OC1CCN(C2Cc3ccccc3C2)CC1,IC50,>,100000.0,nM
CHEMBL4796026,OC1CCCN(C2Cc3ccccc3C2)C1,IC50,>,100000.0,nM
CHEMBL4797900,OCC1CCN(C2Cc3ccccc3C2)CC1,IC50,>,100000.0,nM
CHEMBL4788729,OCC1CCCN(C2Cc3ccccc3C2)C1,IC50,>,100000.0,nM
CHEMBL4791284,C#CCN(C)CCCCOc1ccc2c(c1)CCC2=O,IC50,=,366.3,nM
CHEMBL4799796,C#CCN(C)CCCCCOc1ccc2c(c1)CCC2=O,IC50,=,94.8,nM
CHEMBL4794385,C#CCN(C)CCCCCCOc1ccc2c(c1)CCC2=O,IC50,=,128.6,nM
CHEMBL4782894,C#CCN(C)CCCCCCOc1ccc2c(c1)OCC2=O,IC50,=,51.9,nM
CHEMBL4788141,C#CCN(C)CCCCOc1ccc2c(c1)CCCC2=O,IC50,=,72.5,nM
CHEMBL4798057,C#CCN(C)CCCCCOc1ccc2c(c1)CCCC2=O,IC50,=,46.3,nM
CHEMBL4780817,C#CCN(C)CCCCCCOc1ccc2c(c1)CCCC2=O,IC50,=,133.1,nM
CHEMBL4794012,C#CCN(C)CCCOc1ccc2c(c1)OCCC2=O,IC50,=,11414.0,nM
CHEMBL4792756,C#CCN(C)CCCCOc1ccc2c(c1)OCCC2=O,IC50,=,58.9,nM
CHEMBL4790537,C#CCN(C)CCCCCOc1ccc2c(c1)OCCC2=O,IC50,=,4.0,nM
CHEMBL4785956,C#CCN(C)CCCCCCOc1ccc2c(c1)OCCC2=O,IC50,=,117.0,nM
CHEMBL4783426,C#CCN(C)CCCCCCCCOc1ccc2c(c1)OCCC2=O,IC50,=,422.0,nM
CHEMBL4776135,C#CCN(C)CCCCOc1ccc(C(C)=O)cc1,IC50,=,56.51,nM
CHEMBL4778143,C#CCN(C)CCCCCCOc1ccc(C(C)=O)cc1,IC50,=,20.42,nM
CHEMBL4799286,C#CCN(C)CCCCCOc1cccc(OC)c1,IC50,=,100.86,nM
CHEMBL4781838,C#CCN(C)CCCCOc1ccc(C(C)=O)cc1OC,IC50,=,1150.0,nM
CHEMBL4792337,C#CCN(C)CCCCCOc1ccc(C(C)=O)cc1OC,IC50,=,6520.0,nM
CHEMBL4785539,C#CCN(C)CCCCCOc1ccc(C=O)c(OC)c1,IC50,=,5735.0,nM
CHEMBL4784768,C#CCN(C)CCCCCCOc1ccc(C=O)c(OC)c1,IC50,=,551.8,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,62010.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,141.7,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7410.0,nM
CHEMBL4875217,Cc1ccc(NC(=O)C2COc3ccccc3C2)cc1C,IC50,=,1779.0,nM
CHEMBL4875465,O=C(Nc1cccc(Cl)c1)C1COc2ccccc2C1,IC50,=,957.0,nM
CHEMBL4878916,O=C(Nc1ccc(Cl)c(Cl)c1)C1COc2ccccc2C1,IC50,=,78.8,nM
CHEMBL4858788,Cc1ccc(NC(=O)C2=Cc3ccccc3OC2)cc1C,IC50,=,45.7,nM
CHEMBL4852188,O=C(Nc1cccc(Cl)c1)C1=Cc2ccccc2OC1,IC50,=,26.4,nM
CHEMBL4878574,COc1ccc(NC(=O)C2=Cc3ccccc3OC2)cc1OC,IC50,=,2869.0,nM
CHEMBL1470839,O=C(Nc1ccc(Cl)c(Cl)c1)C1=Cc2ccccc2OC1,IC50,=,3.16,nM
CHEMBL471221,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C,IC50,=,18.8,nM
CHEMBL4870855,O=C(Nc1cccc(Cl)c1)c1cc2ccccc2oc1=O,IC50,=,10.2,nM
CHEMBL4870887,Cc1ccc(NC(=O)c2csc3ccccc3c2=O)cc1C,IC50,=,3.35,nM
CHEMBL4855359,O=C(Nc1cccc(Cl)c1)c1csc2ccccc2c1=O,IC50,=,1.52,nM
CHEMBL4209203,Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1C,IC50,=,2.82,nM
CHEMBL4206812,O=C(Nc1cccc(Cl)c1)c1coc2ccccc2c1=O,IC50,=,2.5,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,45.7,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,25.3,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,2212.0,nM
CHEMBL4166555,C#CCNC1CCc2c(SCc3ccccc3)cccc21,IC50,=,6400.0,nM
CHEMBL4864573,C#CCNC1CCc2c(SCc3cccc(OC)c3)cccc21,IC50,=,3190.0,nM
CHEMBL4875992,C#CCNC1CCc2c(SCc3ccc(OC)cc3)cccc21,IC50,=,1900.0,nM
CHEMBL4868937,C#CCNC1CCc2c(SCc3cccc(F)c3)cccc21,IC50,=,1480.0,nM
CHEMBL4850189,C#CCNC1CCc2c(SCc3ccc(F)c(F)c3)cccc21,IC50,=,2650.0,nM
CHEMBL4873465,C#CCNC1CCc2c(SCc3ccc(F)cc3F)cccc21,IC50,=,2430.0,nM
CHEMBL4875936,C#CCNC1CCc2c(SCc3ccc(C(F)(F)F)cc3)cccc21,IC50,=,9680.0,nM
CHEMBL4860050,C#CCNC1CCc2c(SCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,4.7,nM
CHEMBL4857349,C#CCNC1CCc2c(SCc3cccc(Cl)c3)cccc21,IC50,=,23270.0,nM
CHEMBL4877328,C#CCNC1CCc2c(SCc3ccc(Cl)cc3Cl)cccc21,IC50,=,3760.0,nM
CHEMBL4866653,C#CCNC1CCc2c(SCc3ccc(Cl)c(Cl)c3)cccc21,IC50,=,2840.0,nM
CHEMBL4853325,C#CCNC1CCc2c(SCc3ccc(C)cc3)cccc21,IC50,=,1560.0,nM
CHEMBL4871244,C#CCNC1CCc2c(SCc3cccc(C)c3)cccc21,IC50,>,100000.0,nM
CHEMBL4847352,C#CCNC1CCc2c(SCc3cccc(Br)c3)cccc21,IC50,>,100000.0,nM
CHEMBL4868008,C#CCNC1CCc2c(SCc3ccc(Br)cc3)cccc21,IC50,=,1310.0,nM
CHEMBL4871606,C#CCNC1CCc2c(SCc3ccc4ccccc4c3)cccc21,IC50,=,4950.0,nM
CHEMBL4862202,C#CCNC1CCc2c(SCCc3cccc(F)c3)cccc21,IC50,=,4300.0,nM
CHEMBL4877335,C#CCNC1CCc2c(SCCc3ccc(F)c(F)c3)cccc21,IC50,=,3240.0,nM
CHEMBL4871614,C#CCNC1CCc2c(SCCc3cccc(Cl)c3)cccc21,IC50,=,82400.0,nM
CHEMBL4860189,C#CCNC1CCc2c(SCCc3ccc(Cl)cc3)cccc21,IC50,=,10840.0,nM
CHEMBL4853169,C#CCNC1CCc2c(SCCc3ccc(Cl)c(Cl)c3)cccc21,IC50,=,3850.0,nM
CHEMBL4877043,C#CCNC1CCc2c(SCCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,3720.0,nM
CHEMBL4866427,C#CCNC1CCc2c(SCCc3ccc(C(F)(F)F)cc3)cccc21,IC50,=,16130.0,nM
CHEMBL4861804,C#CCNC1CCc2c(SCCc3cccc(C)c3)cccc21,IC50,=,0.35,nM
CHEMBL4851258,C#CCNC1CCc2c(SCCc3ccc(C)cc3)cccc21,IC50,=,25780.0,nM
CHEMBL4854062,C#CCNC1CCc2c(SCCc3cccc(OC)c3)cccc21,IC50,=,28730.0,nM
CHEMBL4858339,C#CCNC1CCc2c(SCCc3ccc(OC)cc3)cccc21,IC50,=,62010.0,nM
CHEMBL4874605,C#CCNC1CCc2c(SCCc3cccc(Br)c3)cccc21,IC50,=,30510.0,nM
CHEMBL4868641,C#CCNC1CCc2c(SCCc3ccc(Br)cc3)cccc21,IC50,=,85260.0,nM
CHEMBL4864153,C#CCNC1CCc2c(OCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,6410.0,nM
CHEMBL4865811,C#CCNC1CCc2c(NCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,5110.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,6.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,98.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,20270.0,nM
CHEMBL4166555,C#CCNC1CCc2c(SCc3ccccc3)cccc21,IC50,,,
CHEMBL4864573,C#CCNC1CCc2c(SCc3cccc(OC)c3)cccc21,IC50,=,1520.0,nM
CHEMBL4875992,C#CCNC1CCc2c(SCc3ccc(OC)cc3)cccc21,IC50,=,3964.0,nM
CHEMBL4868937,C#CCNC1CCc2c(SCc3cccc(F)c3)cccc21,IC50,=,11550.0,nM
CHEMBL4850189,C#CCNC1CCc2c(SCc3ccc(F)c(F)c3)cccc21,IC50,=,2630.0,nM
CHEMBL4873465,C#CCNC1CCc2c(SCc3ccc(F)cc3F)cccc21,IC50,=,1480.0,nM
CHEMBL4875936,C#CCNC1CCc2c(SCc3ccc(C(F)(F)F)cc3)cccc21,IC50,=,930.0,nM
CHEMBL4860050,C#CCNC1CCc2c(SCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,7710.0,nM
CHEMBL4857349,C#CCNC1CCc2c(SCc3cccc(Cl)c3)cccc21,IC50,=,1090.0,nM
CHEMBL4877328,C#CCNC1CCc2c(SCc3ccc(Cl)cc3Cl)cccc21,IC50,=,22270.0,nM
CHEMBL4866653,C#CCNC1CCc2c(SCc3ccc(Cl)c(Cl)c3)cccc21,IC50,=,74.0,nM
CHEMBL4853325,C#CCNC1CCc2c(SCc3ccc(C)cc3)cccc21,IC50,=,320.0,nM
CHEMBL4871244,C#CCNC1CCc2c(SCc3cccc(C)c3)cccc21,IC50,>,100000.0,nM
CHEMBL4847352,C#CCNC1CCc2c(SCc3cccc(Br)c3)cccc21,IC50,>,100000.0,nM
CHEMBL4868008,C#CCNC1CCc2c(SCc3ccc(Br)cc3)cccc21,IC50,=,488.0,nM
CHEMBL4871606,C#CCNC1CCc2c(SCc3ccc4ccccc4c3)cccc21,IC50,=,69300.0,nM
CHEMBL4862202,C#CCNC1CCc2c(SCCc3cccc(F)c3)cccc21,IC50,=,7810.0,nM
CHEMBL4877335,C#CCNC1CCc2c(SCCc3ccc(F)c(F)c3)cccc21,IC50,,,
CHEMBL4871614,C#CCNC1CCc2c(SCCc3cccc(Cl)c3)cccc21,IC50,,,
CHEMBL4860189,C#CCNC1CCc2c(SCCc3ccc(Cl)cc3)cccc21,IC50,=,920.0,nM
CHEMBL4853169,C#CCNC1CCc2c(SCCc3ccc(Cl)c(Cl)c3)cccc21,IC50,=,2820.0,nM
CHEMBL4877043,C#CCNC1CCc2c(SCCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,280.0,nM
CHEMBL4866427,C#CCNC1CCc2c(SCCc3ccc(C(F)(F)F)cc3)cccc21,IC50,=,8780.0,nM
CHEMBL4861804,C#CCNC1CCc2c(SCCc3cccc(C)c3)cccc21,IC50,=,4960.0,nM
CHEMBL4851258,C#CCNC1CCc2c(SCCc3ccc(C)cc3)cccc21,IC50,=,4520.0,nM
CHEMBL4854062,C#CCNC1CCc2c(SCCc3cccc(OC)c3)cccc21,IC50,=,3820.0,nM
CHEMBL4858339,C#CCNC1CCc2c(SCCc3ccc(OC)cc3)cccc21,IC50,=,4590.0,nM
CHEMBL4874605,C#CCNC1CCc2c(SCCc3cccc(Br)c3)cccc21,IC50,=,620.0,nM
CHEMBL4868641,C#CCNC1CCc2c(SCCc3ccc(Br)cc3)cccc21,IC50,=,1250.0,nM
CHEMBL4864153,C#CCNC1CCc2c(OCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,5410.0,nM
CHEMBL4865811,C#CCNC1CCc2c(NCc3cccc(C(F)(F)F)c3)cccc21,IC50,=,11270.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,1010.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,223500.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,21.0,nM
CHEMBL1241163,O=c1c(/C=C/c2ccccc2)coc2ccccc12,IC50,=,27.0,nM
CHEMBL4876665,O=c1c(/C=C/c2ccc(F)cc2)coc2ccccc12,IC50,=,8.6,nM
CHEMBL1241257,O=c1c(/C=C/c2ccc(Cl)cc2)coc2ccccc12,IC50,=,5.9,nM
CHEMBL4875706,CN(C)c1ccc(/C=C/c2coc3ccccc3c2=O)cc1,IC50,=,48.0,nM
CHEMBL4852741,O=c1c(/C=C/c2ccc(O)cc2)coc2ccccc12,IC50,=,37.0,nM
CHEMBL4862167,COc1ccc(/C=C/c2coc3ccccc3c2=O)cc1,IC50,=,29.0,nM
CHEMBL4872807,COc1ccc(/C=C/c2coc3ccccc3c2=O)cc1OC,IC50,=,160.0,nM
CHEMBL4849229,COc1cc(/C=C/c2coc3ccccc3c2=O)cc(OC)c1OC,IC50,=,230.0,nM
CHEMBL4875421,COc1ccc2occ(/C=C/c3ccccc3)c(=O)c2c1,IC50,=,75.0,nM
CHEMBL4852438,COc1ccc2occ(/C=C/c3ccc(F)cc3)c(=O)c2c1,IC50,=,34.0,nM
CHEMBL4877743,COc1ccc2occ(/C=C/c3ccc(Cl)cc3)c(=O)c2c1,IC50,=,28.0,nM
CHEMBL4875710,COc1ccc2occ(/C=C/c3ccc(N(C)C)cc3)c(=O)c2c1,IC50,=,230.0,nM
CHEMBL4871027,COc1ccc2occ(/C=C/c3ccc(O)cc3)c(=O)c2c1,IC50,=,330.0,nM
CHEMBL4876442,COc1ccc(/C=C/c2coc3ccc(OC)cc3c2=O)cc1,IC50,=,150.0,nM
CHEMBL4865269,COc1ccc2occ(/C=C/c3ccc(OC)c(OC)c3)c(=O)c2c1,IC50,=,800.0,nM
CHEMBL4868895,COc1ccc2occ(/C=C/c3cc(OC)c(OC)c(OC)c3)c(=O)c2c1,IC50,=,2500.0,nM
CHEMBL4876842,COc1ccc2c(=O)c(/C=C/c3ccccc3)coc2c1,IC50,=,16.0,nM
CHEMBL4865050,COc1ccc2c(=O)c(/C=C/c3ccc(F)cc3)coc2c1,IC50,=,3.1,nM
CHEMBL4847545,COc1ccc2c(=O)c(/C=C/c3ccc(Cl)cc3)coc2c1,IC50,=,2.2,nM
CHEMBL4869187,COc1ccc2c(=O)c(/C=C/c3ccc(N(C)C)cc3)coc2c1,IC50,=,6.1,nM
CHEMBL4851829,COc1ccc2c(=O)c(/C=C/c3ccc(O)cc3)coc2c1,IC50,=,47.0,nM
CHEMBL4865494,COc1ccc(/C=C/c2coc3cc(OC)ccc3c2=O)cc1,IC50,=,6.8,nM
CHEMBL4846272,COc1ccc2c(=O)c(/C=C/c3ccc(OC)c(OC)c3)coc2c1,IC50,=,33.0,nM
CHEMBL4877717,COc1ccc2c(=O)c(/C=C/c3cc(OC)c(OC)c(OC)c3)coc2c1,IC50,=,21.0,nM
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,=,220.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,5800.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,63.0,nM
CHEMBL1797639,NC1CC1c1cccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)c1,IC50,=,500000.0,nM
CHEMBL4849858,NC1CC1c1ccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)cc1,IC50,>,1000000.0,nM
CHEMBL3765529,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1ccccc1)c1ccc(-c2ccccc2)cc1,IC50,>,100000.0,nM
CHEMBL4851132,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,IC50,>,100000.0,nM
CHEMBL3764836,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1cccc(C(F)(F)F)c1)c1ccc(-c2ccccc2)cc1,IC50,>,100000.0,nM
CHEMBL4303296,CN1CCN(C(=O)CN[C@@H]2C[C@H]2c2ccc(OCc3ccccc3)cc2)CC1,IC50,=,2785.0,nM
